committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00770180,CORNYN VICTORY COMMITTEE,2021,YE,202203109493763809,22,SB22.20,1573277,CCM,CAMPAIGN COMMITTEE,C00384529,C00384529,LISA MURKOWSKI FOR US SENATE,AK,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-12-28 00:00:00,15136.94,S,SENATE,,S4AK00099,"MURKOWSKI, LISA SEN",LISA,MURKOWSKI,,SEN,,AK,ALASKA,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-12 03:48:49.34,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4031020221460440023,ANCHORAGE,99510,TRANSFERS,,2022,SB,4031120221460608761,https://docquery.fec.gov/cgi-bin/fecimg/?202203109493763809,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,Q2,202107159451098056,22,SB22.6,1525996,CCM,CAMPAIGN COMMITTEE,C00608398,C00608398,JOHN KENNEDY FOR US INC,LA,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-06-30 00:00:00,20219.04,S,SENATE,,,"KENNEDY, JOHN SEN",JOHN,KENNEDY,,SEN,,LA,LOUISIANA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-16 04:54:28.813,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4071620211320734100,METAIRIE,70006,TRANSFERS,,2022,SB,4071620211320845058,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451098056,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,Q2,202107159451098059,22,SB22.23,1525996,CCM,CAMPAIGN COMMITTEE,C00458315,C00458315,MORAN FOR KANSAS INC,KS,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-06-30 00:00:00,19176.11,S,SENATE,,,"MORAN, JERRY SEN",JERRY,MORAN,,SEN,,KS,KANSAS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-16 04:54:28.813,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4071620211320734100,BELLEVILLE,66935,TRANSFERS,,2022,SB,4071620211320845066,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451098059,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,YE,202203109493763812,22,SB22.29,1573277,CCM,CAMPAIGN COMMITTEE,C00482984,C00482984,RON JOHNSON FOR SENATE INC,MA,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-12-28 00:00:00,55627.29,S,SENATE,,S0WI00197,"JOHNSON, RON SEN",RON,JOHNSON,,SEN,,WI,WISCONSIN,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-12 03:48:49.34,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4031020221460440023,BEVERLY,01915,TRANSFERS,,2022,SB,4031120221460608770,https://docquery.fec.gov/cgi-bin/fecimg/?202203109493763812,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,YE,202203109493763806,22,SB22.12,1573277,CCM,CAMPAIGN COMMITTEE,C00459255,C00459255,FRIENDS OF TODD YOUNG INC,IN,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-12-28 00:00:00,19615.35,S,SENATE,,S6IN00191,"YOUNG, TODD SEN",TODD,YOUNG,,SEN,,IN,INDIANA,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-12 03:48:49.339,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4031020221460440023,CARMEL,46082,TRANSFERS,,2022,SB,4031120221460608751,https://docquery.fec.gov/cgi-bin/fecimg/?202203109493763806,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,YE,202203109493763810,22,SB22.23,1573277,CCM,CAMPAIGN COMMITTEE,C00330886,C00330886,MIKE CRAPO FOR US SENATE,ID,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-12-27 00:00:00,57086.23,S,SENATE,,S8ID00027,"CRAPO, MIKE SEN",MIKE,CRAPO,,SEN,,ID,IDAHO,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-12 03:48:49.34,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4031020221460440023,BOISE,83705,TRANSFERS,,2022,SB,4031120221460608764,https://docquery.fec.gov/cgi-bin/fecimg/?202203109493763810,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2022,Q1,202204159496285329,22,SB22.9,1583684,CCM,CAMPAIGN COMMITTEE,C00466482,C00466482,FAMILIES FOR JAMES LANKFORD,OK,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2022-03-30 00:00:00,23907.23,S,SENATE,,S4OK00232,"LANKFORD, JAMES SEN",JAMES,LANKFORD,,SEN,,OK,OKLAHOMA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-29 03:35:46.195,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4041520221470815278,MUSTANG,73064,TRANSFERS,,2022,SB,4042820221473194070,https://docquery.fec.gov/cgi-bin/fecimg/?202204159496285329,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,Q3,202110159467345312,22,SB22.5,1542951,CCM,CAMPAIGN COMMITTEE,C00473371,C00473371,HOEVEN FOR SENATE,ND,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-09-28 00:00:00,71153.84,S,SENATE,,S0ND00093,"HOEVEN, JOHN SEN",JOHN,HOEVEN,,SEN,,ND,NORTH DAKOTA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-19 03:51:37.736,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4101620211373837054,BISMARK,58501,TRANSFERS,,2022,SB,4101920211374021284,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467345312,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,YE,202203109493763805,22,SB22.8,1573277,CCM,CAMPAIGN COMMITTEE,C00466482,C00466482,FAMILIES FOR JAMES LANKFORD,OK,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-12-28 00:00:00,21036.46,S,SENATE,,S4OK00232,"LANKFORD, JAMES SEN",JAMES,LANKFORD,,SEN,,OK,OKLAHOMA,G2022,,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-12 03:48:49.339,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4031020221460440023,MUSTANG,73064,TRANSFERS,,2022,SB,4031120221460608748,https://docquery.fec.gov/cgi-bin/fecimg/?202203109493763805,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,YE,202203109493763807,22,SB22.13,1573277,CCM,CAMPAIGN COMMITTEE,C00230482,C00230482,GRASSLEY COMMITTEE INC,IA,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-12-28 00:00:00,55785.18,S,SENATE,,S0IA00028,"GRASSLEY, CHUCK SEN",CHUCK,GRASSLEY,,SEN,,IA,IOWA,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-12 03:48:49.339,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4031020221460440023,DES MOINES,50304,TRANSFERS,,2022,SB,4031120221460608754,https://docquery.fec.gov/cgi-bin/fecimg/?202203109493763807,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2022,Q1,202204159496285338,22,SB22.2,1583684,PTY,POLITICAL PARTY COMMITTEE,C00027466,C00027466,NRSC,DC,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2022-03-30 00:00:00,179498.97,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-29 03:35:46.205,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4041520221470815278,WASHINGTON,20002,TRANSFERS,,2022,SB,4042820221473194098,https://docquery.fec.gov/cgi-bin/fecimg/?202204159496285338,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2022,Q1,202204159496285333,22,SB22.22,1583684,CCM,CAMPAIGN COMMITTEE,C00620518,C00620518,MARCO RUBIO FOR SENATE,VA,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2022-03-30 00:00:00,48123.86,S,SENATE,,S0FL00338,"RUBIO, MARCO SEN",MARCO,RUBIO,,SEN,,FL,FLORIDA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-29 03:35:46.202,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4041520221470815278,ALEXANDRIA,22314,TRANSFERS,,2022,SB,4042820221473194084,https://docquery.fec.gov/cgi-bin/fecimg/?202204159496285333,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,Q3,202110159467345317,22,SB22.28,1542951,CCM,CAMPAIGN COMMITTEE,C00482984,C00482984,RON JOHNSON FOR SENATE INC,MA,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-09-29 00:00:00,17748.87,S,SENATE,,S0WI00197,"JOHNSON, RON SEN",RON,JOHNSON,,SEN,,WI,WISCONSIN,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-19 03:51:37.737,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4101620211373837054,BEVERLY,01915,TRANSFERS,,2022,SB,4101920211374021299,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467345317,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,YE,202203109493763813,22,SB22.4,1573277,CCM,CAMPAIGN COMMITTEE,C00369033,C00369033,TEXANS FOR SENATOR JOHN CORNYN,TX,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-12-28 00:00:00,63378.78,S,SENATE,,S2TX00106,"CORNYN, JOHN SEN",JOHN,CORNYN,,SEN,,TX,TEXAS,P2026,,PRIMARY,2026,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-03-12 03:48:49.34,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4031020221460440023,AUSTIN,78711,TRANSFERS,,2022,SB,4031120221460608772,https://docquery.fec.gov/cgi-bin/fecimg/?202203109493763813,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,Q2,202107159451098056,22,SB22.5,1525996,CCM,CAMPAIGN COMMITTEE,C00608398,C00608398,JOHN KENNEDY FOR US INC,LA,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-06-30 00:00:00,42354.00,S,SENATE,,,"KENNEDY, JOHN SEN",JOHN,KENNEDY,,SEN,,LA,LOUISIANA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-07-16 04:54:28.813,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4071620211320734100,METAIRIE,70006,TRANSFERS,,2022,SB,4071620211320845057,https://docquery.fec.gov/cgi-bin/fecimg/?202107159451098056,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2022,Q1,202204159496285333,22,SB22.20,1583684,CCM,CAMPAIGN COMMITTEE,C00384529,C00384529,LISA MURKOWSKI FOR US SENATE,AK,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2022-03-30 00:00:00,49351.09,S,SENATE,,S4AK00099,"MURKOWSKI, LISA SEN",LISA,MURKOWSKI,,SEN,,AK,ALASKA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-29 03:35:46.202,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4041520221470815278,ANCHORAGE,99510,TRANSFERS,,2022,SB,4042820221473194082,https://docquery.fec.gov/cgi-bin/fecimg/?202204159496285333,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2022,Q2,202207159518605979,22,SB22.18,1612328,CCM,CAMPAIGN COMMITTEE,C00473371,C00473371,HOEVEN FOR SENATE,ND,,,24G,TRANSFER OUT AFFILIATED,TRANSFER OF NET JOINT FUNDRAISING PROCEEDS,,,2022-06-27 00:00:00,50696.13,S,SENATE,,S0ND00093,"HOEVEN, JOHN SEN",JOHN,HOEVEN,,SEN,,ND,NORTH DAKOTA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-23 03:36:09.934,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4071520221540567390,BISMARCK,58501,TRANSFERS,,2022,SB,4072220221543450611,https://docquery.fec.gov/cgi-bin/fecimg/?202207159518605979,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2022,Q1,202204159496285335,22,SB22.27,1583684,CCM,CAMPAIGN COMMITTEE,C00458315,C00458315,MORAN FOR KANSAS INC,KS,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2022-03-30 00:00:00,22647.58,S,SENATE,,S0KS00091,"MORAN, JERRY SEN",JERRY,MORAN,,SEN,,KS,KANSAS,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-04-29 03:35:46.202,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4041520221470815278,BELLEVILLE,66935,TRANSFERS,,2022,SB,4042820221473194089,https://docquery.fec.gov/cgi-bin/fecimg/?202204159496285335,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2022,Q2,202207159518605980,22,SB22.22,1612328,CCM,CAMPAIGN COMMITTEE,C00608398,C00608398,JOHN KENNEDY FOR US INC,LA,,,24G,TRANSFER OUT AFFILIATED,TRANSFER OF NET JOINT FUNDRAISING PROCEEDS,,,2022-06-27 00:00:00,16841.70,S,SENATE,,S4LA00065,"KENNEDY, JOHN SEN",JOHN,KENNEDY,,SEN,,LA,LOUISIANA,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-23 03:36:09.935,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4071520221540567390,METAIRIE,70002,TRANSFERS,,2022,SB,4072220221543450615,https://docquery.fec.gov/cgi-bin/fecimg/?202207159518605980,Transfers to Affiliated/Other Party Committees,,,,,,
C00770180,CORNYN VICTORY COMMITTEE,2021,Q3,202110159467345309,22,SB22.1,1542951,CCM,CAMPAIGN COMMITTEE,C00466482,C00466482,FAMILIES FOR JAMES LANKFORD,OK,,,24G,TRANSFER OUT AFFILIATED,TRANSFER TO AUTH CMTEE OF NET JOINT FUNDRAISING PROCEEDS,,,2021-09-28 00:00:00,76123.91,S,SENATE,,S4OK00232,"LANKFORD, JAMES SEN",JAMES,LANKFORD,,SEN,,OK,OKLAHOMA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2021-10-19 03:51:37.735,,,,0.00,,,,,,,,,,,,N,"",J,F3X,4101620211373837054,MUSTANG,73064,TRANSFERS,,2022,SB,4101920211374021275,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467345309,Transfers to Affiliated/Other Party Committees,,,,,,
